Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-18 16:04:12.672068,1.22631139e-06,1.22631139,1e-06,1.5328892375e-05,0.36406119390625,4.210526315789474e-05
2022-05-18 16:04:13.252978,1.32827119e-06,1.2175819241666666,1.090909090909091e-06,1.6603389874999997e-05,0.3614696337369791,4.593301435406699e-05
2022-05-18 16:04:13.824344,1.40864899e-06,1.1919337607692309,1.1818181818181818e-06,1.7608112375e-05,0.3538553352283654,4.9760765550239234e-05
2022-05-18 16:04:14.398004,1.20180473e-06,0.9442751450000002,1.2727272727272726e-06,1.5022559125000002e-05,0.28033168367187505,5.358851674641148e-05
2022-05-18 16:04:15.012998,1.34995403e-06,0.9899662886666668,1.3636363636363636e-06,1.6874425375000003e-05,0.29389624194791675,5.741626794258373e-05
2022-05-18 16:04:15.748242,1.29156133e-06,0.8879484143749999,1.4545454545454546e-06,1.6144516625e-05,0.26360968551757813,6.124401913875598e-05
2022-05-18 16:04:16.331157,1.32544708e-06,0.8576422282352941,1.5454545454545454e-06,1.65680885e-05,0.25461253650735294,6.507177033492823e-05
2022-05-18 16:04:16.919319,1.41217844e-06,0.8629979355555556,1.6363636363636363e-06,1.76522305e-05,0.2562025121180556,6.889952153110047e-05
2022-05-18 16:04:17.493469,1.32695983e-06,0.7682399015789473,1.7272727272727273e-06,1.6586997874999997e-05,0.22807122078124997,7.272727272727273e-05
2022-05-18 16:04:18.302680,1.28611541e-06,0.7073634755,1.8181818181818183e-06,1.6076442625e-05,0.20999853178906247,7.655502392344499e-05
2022-05-18 16:04:18.886813,1.29499025e-06,0.6783282261904763,1.909090909090909e-06,1.6187378125e-05,0.2013786921502976,8.038277511961723e-05
2022-05-18 16:04:19.475880,1.38151956e-06,0.6907597799999999,2.0000000000000003e-06,1.7268994500000002e-05,0.20506930968749998,8.421052631578949e-05
2022-05-18 16:04:20.053999,1.37627534e-06,0.6582186408695652,2.090909090909091e-06,1.7203441749999998e-05,0.19540865900815213,8.803827751196173e-05
2022-05-18 16:04:20.631861,1.36356819e-06,0.6249687537499999,2.181818181818182e-06,1.7044602375e-05,0.18553759876953124,9.186602870813398e-05
2022-05-18 16:04:21.225382,1.43557538e-06,0.6316531672,2.2727272727272728e-06,1.7944692249999998e-05,0.18752203401249998,9.569377990430622e-05
2022-05-18 16:04:21.812756,1.38867994e-06,0.5875184361538461,2.3636363636363636e-06,1.735849925e-05,0.17441953573317306,9.952153110047847e-05
2022-05-18 16:04:22.436534,1.37728385e-06,0.5611156425925926,2.4545454545454544e-06,1.7216048125e-05,0.16658120639467594,0.00010334928229665071
2022-05-18 16:04:23.026606,1.29620012e-06,0.5092214757142858,2.545454545454545e-06,1.62025015e-05,0.1511751256026786,0.00010717703349282296
2022-05-18 16:04:23.600759,1.28440063e-06,0.487186445862069,2.6363636363636364e-06,1.6055007875e-05,0.14463347611530172,0.00011100478468899521
2022-05-18 16:04:24.389383,1.35368486e-06,0.49635111533333326,2.7272727272727276e-06,1.692106075e-05,0.14735423736458333,0.00011483253588516747
2022-05-18 16:04:24.991258,1.39382332e-06,0.49458246838709674,2.8181818181818185e-06,1.74227915e-05,0.14682917030241935,0.00011866028708133972
2022-05-18 16:04:25.567726,1.36407245e-06,0.4688999046875,2.9090909090909093e-06,1.7050905625e-05,0.13920465920410158,0.00012248803827751196
2022-05-18 16:04:26.137577,1.34612108e-06,0.4487070266666666,3e-06,1.68265135e-05,0.13320989854166668,0.0001263157894736842
2022-05-18 16:04:26.724195,1.38071277e-06,0.44670119029411764,3.090909090909091e-06,1.7258909624999997e-05,0.13261441586856618,0.00013014354066985645
2022-05-18 16:04:27.309721,1.39442869e-06,0.4382490168571429,3.1818181818181817e-06,1.7430358625e-05,0.1301051768794643,0.0001339712918660287
2022-05-18 16:04:27.890542,1.36356846e-06,0.4166459183333334,3.2727272727272725e-06,1.704460575e-05,0.12369175700520835,0.00013779904306220094
2022-05-18 16:04:28.473990,1.34551623e-06,0.4000183386486487,3.3636363636363633e-06,1.6818952875e-05,0.1187554442863176,0.00014162679425837318
2022-05-18 16:04:29.057501,1.32322829e-06,0.3830397681578947,3.454545454545455e-06,1.6540353625e-05,0.11371493117187498,0.00014545454545454548
2022-05-18 16:04:29.642897,1.31163049e-06,0.36994706128205124,3.5454545454545458e-06,1.6395381125e-05,0.10982803381810896,0.00014928229665071773
2022-05-18 16:04:30.219706,1.25273384e-06,0.34450180599999997,3.6363636363636366e-06,1.5659173e-05,0.10227397365624999,0.00015311004784688997
2022-05-18 16:04:30.792608,1.31606798e-06,0.3530914092682927,3.7272727272727274e-06,1.645084975e-05,0.10482401212652438,0.00015693779904306222
2022-05-18 16:04:31.376226,1.3569124e-06,0.35538181904761906,3.818181818181818e-06,1.6961405e-05,0.1055039775297619,0.00016076555023923446
2022-05-18 16:04:31.954920,1.36629149e-06,0.3495164276744186,3.909090909090909e-06,1.7078643624999998e-05,0.10376268946584301,0.0001645933014354067
2022-05-18 16:04:32.539442,1.32262326e-06,0.330655815,4e-06,1.653279075e-05,0.098163445078125,0.00016842105263157895
2022-05-18 16:04:33.130577,1.30709229e-06,0.3195114486666667,4.090909090909091e-06,1.6338653625e-05,0.09485496132291667,0.0001722488038277512
2022-05-18 16:04:33.723499,1.28762816e-06,0.3079110817391304,4.181818181818182e-06,1.6095352e-05,0.09141110239130434,0.00017607655502392347
2022-05-18 16:04:34.297172,1.27209719e-06,0.2977248742553191,4.272727272727273e-06,1.5901214875e-05,0.08838707204454786,0.0001799043062200957
2022-05-18 16:04:34.888421,1.2568686e-06,0.2880323875,4.363636363636364e-06,1.57108575e-05,0.08550961503906249,0.00018373205741626796
2022-05-18 16:04:35.458375,1.32695964e-06,0.2978888987755102,4.454545454545455e-06,1.65869955e-05,0.08843576682397959,0.0001875598086124402
2022-05-18 16:04:36.040939,1.29559516e-06,0.2850309352,4.5454545454545455e-06,1.6194939499999998e-05,0.08461855888749999,0.00019138755980861245
2022-05-18 16:04:36.624484,1.26876895e-06,0.2736560480392157,4.636363636363636e-06,1.5859611875e-05,0.08124163926164216,0.0001952153110047847
2022-05-18 16:04:37.226591,1.36356834e-06,0.28844714884615386,4.727272727272727e-06,1.704460425e-05,0.08563274731370192,0.00019904306220095693
2022-05-18 16:04:37.804016,1.26150772e-06,0.2618223569811321,4.818181818181818e-06,1.5768846499999998e-05,0.07772851222877358,0.00020287081339712918
2022-05-18 16:04:38.371187,1.31455503e-06,0.26777972833333336,4.909090909090909e-06,1.6431937875e-05,0.07949710684895833,0.00020669856459330142
2022-05-18 16:04:38.956022,1.31304218e-06,0.262608436,5e-06,1.641302725e-05,0.07796187943749999,0.0002105263157894737
2022-05-18 16:04:39.539456,1.3426922e-06,0.2637431107142857,5.090909090909091e-06,1.67836525e-05,0.07829873599330357,0.00021435406698564594
2022-05-18 16:04:40.122111,1.33916243e-06,0.2584348549122807,5.181818181818182e-06,1.6739530375e-05,0.07672284755208332,0.00021818181818181818
2022-05-18 16:04:40.724310,1.37123286e-06,0.2600614044827586,5.272727272727273e-06,1.714041075e-05,0.07720572945581897,0.00022200956937799043
2022-05-18 16:04:41.320406,1.30759625e-06,0.2437891313559322,5.363636363636364e-06,1.6344953124999998e-05,0.07237489837129236,0.00022583732057416267
2022-05-18 16:04:41.902356,1.26191102e-06,0.2313503536666667,5.4545454545454545e-06,1.577388775e-05,0.06868213624479166,0.00022966507177033492
2022-05-18 16:04:42.520015,1.3024526e-06,0.23486850163934428,5.545454545454545e-06,1.62806575e-05,0.06972658642418032,0.00023349282296650716
2022-05-18 16:04:43.111441,1.29952794e-06,0.23056140870967742,5.636363636363636e-06,1.624409925e-05,0.06844791821068548,0.0002373205741626794
