Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-19 11:39:43.757272,-3.18374872e-06,0.03183748719999999,-0.0001,-3.9796859e-05,0.0094517540125,-0.004210526315789474
2022-05-19 11:39:44.336622,-3.75637192e-06,0.037945076755329946,-9.899497487437187e-05,-4.6954649e-05,0.011264944661738578,-0.004168209468394605
2022-05-19 11:39:44.914644,-3.67609576e-06,0.037515028525128204,-9.798994974874372e-05,-4.5951197e-05,0.011137274093397435,-0.004125892620999736
2022-05-19 11:39:45.489965,-3.68809684e-06,0.0380275270031088,-9.698492462311559e-05,-4.61012105e-05,0.011289422079047927,-0.004083575773604867
2022-05-19 11:39:46.062061,-3.57232257e-06,0.037219486462303664,-9.597989949748744e-05,-4.4654032125e-05,0.0110495350434964,-0.004041258926209997
2022-05-19 11:39:46.647044,-3.62123457e-06,0.03812834282698412,-9.49748743718593e-05,-4.5265432124999996e-05,0.011319351776760913,-0.003998942078815128
2022-05-19 11:39:47.235136,-3.37949836e-06,0.03596364564919786,-9.396984924623117e-05,-4.22437295e-05,0.010676707302105614,-0.00395662523142026
2022-05-19 11:39:47.841750,-3.51080438e-06,0.03776486873621621,-9.296482412060302e-05,-4.388505475e-05,0.011211445406064188,-0.0039143083840253905
2022-05-19 11:39:48.416955,-3.44232759e-06,0.03743296122459016,-9.195979899497488e-05,-4.3029094875e-05,0.011112910363550204,-0.0038719915366305212
2022-05-19 11:39:48.994492,-3.50515681e-06,0.038537359402762435,-9.095477386934673e-05,-4.3814460125e-05,0.011440778572695097,-0.003829674689235652
2022-05-19 11:39:49.572073,-3.35529448e-06,0.03730187717988827,-8.99497487437186e-05,-4.1941181e-05,0.011073994787779328,-0.003787357841840783
2022-05-19 11:39:50.148049,-3.43052925e-06,0.03856922716101695,-8.894472361809045e-05,-4.2881615625e-05,0.011450239313426907,-0.0037450409944459135
2022-05-19 11:39:50.732610,-3.23114976e-06,0.03674278869942857,-8.793969849246232e-05,-4.0389372e-05,0.010908015395142858,-0.0037027241470510446
2022-05-19 11:39:51.318172,-3.17659017e-06,0.03653996785144508,-8.693467336683418e-05,-3.9707377124999995e-05,0.010847802955897759,-0.003660407299656176
2022-05-19 11:39:51.904247,-3.1697324e-06,0.03688752909941521,-8.592964824120603e-05,-3.9621655000000004e-05,0.01095098520138889,-0.0036180904522613066
2022-05-19 11:39:52.481584,-3.30890473e-06,0.03896284267869823,-8.49246231155779e-05,-4.1361309125000004e-05,0.011567093920238535,-0.0035757736048664377
2022-05-19 11:39:53.052229,-3.16630352e-06,0.037730203621556886,-8.391959798994975e-05,-3.9578794e-05,0.0112011542001497,-0.0035334567574715685
2022-05-19 11:39:53.632759,-3.16983325e-06,0.0382301101060606,-8.291457286432161e-05,-3.9622915624999995e-05,0.01134956393773674,-0.003491139910076699
2022-05-19 11:39:54.208719,-3.07382463e-06,0.03752706143374233,-8.190954773869348e-05,-3.8422807874999996e-05,0.011140846363142254,-0.0034488230626818304
2022-05-19 11:39:54.790208,-3.03076188e-06,0.03746096982111801,-8.090452261306533e-05,-3.78845235e-05,0.01112122541564441,-0.003406506215286961
2022-05-19 11:39:55.379660,-3.04316638e-06,0.03808742827798742,-7.989949748743719e-05,-3.803957975e-05,0.011307205270027515,-0.0033641893678920923
2022-05-19 11:39:55.978359,-3.03318227e-06,0.038446068263057326,-7.889447236180904e-05,-3.7914778374999997e-05,0.011413676515595142,-0.003321872520497223
2022-05-19 11:39:56.558423,-2.96218421e-06,0.0380306230832258,-7.788944723618091e-05,-3.7027302625e-05,0.01129034122783266,-0.003279555673102354
2022-05-19 11:39:57.131264,-2.85488032e-06,0.03713210350849673,-7.688442211055277e-05,-3.5686004e-05,0.011023593229084966,-0.0032372388257074854
2022-05-19 11:39:57.707156,-2.87807679e-06,0.03792962127218543,-7.587939698492463e-05,-3.5975959875e-05,0.01126035631518005,-0.0031949219783126157
2022-05-19 11:39:58.297713,-2.80304472e-06,0.037436637535570465,-7.487437185929649e-05,-3.5038059e-05,0.011114001768372482,-0.003152605130917747
2022-05-19 11:39:58.880228,-2.85114996e-06,0.03859720013877551,-7.386934673366834e-05,-3.56393745e-05,0.011458543791198981,-0.0031102882835228776
2022-05-19 11:39:59.466192,-2.77107541e-06,0.03803062114413793,-7.28643216080402e-05,-3.4638442624999996e-05,0.011290340652165946,-0.0030679714361280088
2022-05-19 11:40:00.039907,-2.72962624e-06,0.03798570781538461,-7.185929648241207e-05,-3.4120327999999996e-05,0.011277007007692304,-0.00302565458873314
2022-05-19 11:40:00.617070,-2.68858047e-06,0.03794521372553192,-7.085427135678392e-05,-3.3607255875e-05,0.011264985324767288,-0.0029833377413382703
2022-05-19 11:40:01.193086,-2.66760376e-06,0.03819087397410072,-6.984924623115579e-05,-3.3345047e-05,0.011337915711061151,-0.0029410208939434014
2022-05-19 11:40:01.776626,-2.66387219e-06,0.038694201883941605,-6.884422110552764e-05,-3.3298402375000004e-05,0.011487341184295166,-0.002898704046548532
2022-05-19 11:40:02.365007,-2.6172797e-06,0.0385806415037037,-6.78391959798995e-05,-3.271599625e-05,0.011453627946412035,-0.0028563871991536633
2022-05-19 11:40:02.949611,-2.57633478e-06,0.038548167009022555,-6.683417085427137e-05,-3.220418475e-05,0.01144398708080357,-0.0028140703517587945
2022-05-19 11:40:03.536680,-2.52298536e-06,0.03832626615572519,-6.582914572864322e-05,-3.1537317e-05,0.011378110264980916,-0.002771753504363925
