Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-13 16:47:46.695999,0.000697017774,139.4035548,5e-06,0.04300375573008891,204.26783971792233,0.0002105263157894737
2022-05-13 16:47:47.277230,0.000697642664,139.5285328,5e-06,0.0430423094340554,204.45096981176312,0.0002105263157894737
2022-05-13 16:47:47.849098,0.000696643327,139.3286654,5e-06,0.042980653554043305,204.1581043817057,0.0002105263157894737
2022-05-13 16:47:48.459209,0.000692388,138.4776,5e-06,0.04271811355910244,202.91103940573657,0.0002105263157894737
2022-05-13 16:47:49.042501,0.000692184582,138.4369164,5e-06,0.04270556332249527,202.85142578185253,0.0002105263157894737
2022-05-13 16:47:49.624248,0.000693122299,138.62445979999998,5e-06,0.04276341744661686,203.12623287143006,0.0002105263157894737
2022-05-13 16:47:50.208705,0.000692964164,138.5928328,5e-06,0.04275366102552396,203.0798898712388,0.0002105263157894737
2022-05-13 16:47:50.790633,0.000692975258,138.5950516,5e-06,0.04275434548965654,203.08314107586853,0.0002105263157894737
2022-05-13 16:47:51.369982,0.000692271219,138.4542438,5e-06,0.04271090854685563,202.87681559756422,0.0002105263157894737
2022-05-13 16:47:51.943507,0.000692016569,138.4033138,5e-06,0.04269519746056034,202.80218793766159,0.0002105263157894737
2022-05-13 16:47:52.532881,0.000692274043,138.4548086,5e-06,0.042711082778576416,202.87764319823796,0.0002105263157894737
2022-05-13 16:47:53.219664,0.000692836089,138.56721779999998,5e-06,0.042745759209787584,203.042356246491,0.0002105263157894737
2022-05-13 16:47:53.797484,0.00069542777,139.085554,5e-06,0.04290565759518272,203.80187357711793,0.0002105263157894737
2022-05-13 16:47:54.370059,0.000694108532,138.82170639999998,5e-06,0.04282426485195857,203.4152580468032,0.0002105263157894737
2022-05-13 16:47:54.937212,0.000694221615,138.844323,5e-06,0.042831241709494525,203.44839812009897,0.0002105263157894737
2022-05-13 16:47:55.517417,0.000695739127,139.1478254,5e-06,0.04292486732106391,203.89311977505355,0.0002105263157894737
2022-05-13 16:47:56.101033,0.000695781888,139.15637759999998,5e-06,0.042927505537286456,203.90565130211067,0.0002105263157894737
2022-05-13 16:47:56.688565,0.000696146668,139.2293336,5e-06,0.04295001129051165,204.01255362993035,0.0002105263157894737
2022-05-13 16:47:57.270251,0.0006960676,139.21352,5e-06,0.04294513304911681,203.98938198330484,0.0002105263157894737
2022-05-13 16:47:57.842048,0.000695735295,139.14705899999998,5e-06,0.04292463089898386,203.8919967701733,0.0002105263157894737
2022-05-13 16:47:58.416598,0.000696863823,139.37276459999998,5e-06,0.04299425744834437,204.22272287963574,0.0002105263157894737
2022-05-13 16:47:59.012104,0.000698331843,139.6663686,5e-06,0.0430848295626315,204.65294042249963,0.0002105263157894737
