Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-13 17:03:22.787681,0.000136294709,136.294709,1e-06,0.008408945355157543,199.71245218499166,4.210526315789474e-05
2022-05-13 17:03:23.375544,0.00161383718,145.50990967213113,1.1090909090909092e-05,0.09956856548805243,213.2154732274893,0.0004669856459330144
2022-05-13 17:03:23.970735,0.00307635551,145.23566785407724,2.1181818181818184e-05,0.18980124442415308,212.8136270635622,0.000891866028708134
2022-05-13 17:03:24.556559,0.00454487214,145.33021377906977,3.127272727272727e-05,0.28040399918560244,212.95216507918207,0.0013167464114832537
2022-05-13 17:03:25.162063,0.00600913821,145.2758688131868,4.1363636363636364e-05,0.370744508060685,212.8725334744043,0.0017416267942583733
2022-05-13 17:03:25.743620,0.00747185393,145.2127088869258,5.1454545454545455e-05,0.460989365325173,212.7799853201439,0.0021665071770334927
2022-05-13 17:03:26.328141,0.00894136149,145.28061505169867,6.154545454545455e-05,0.5516532572817632,212.87948813125647,0.0025913875598086123
2022-05-13 17:03:27.694641,0.0103202518,144.064428680203,7.163636363636365e-05,0.6367263562495759,211.09741189111887,0.0030162679425837324
2022-05-13 17:03:28.372889,0.0117798037,144.13552914349276,8.172727272727273e-05,0.7267760159918067,211.20159530351447,0.0034411483253588516
2022-05-13 17:03:28.974088,0.0132591318,144.40638594059408,9.181818181818182e-05,0.8180458036931697,211.59848140083227,0.0038660287081339713
2022-05-13 17:03:29.580435,0.0147213337,144.45554924174843,0.00010190909090909091,0.9082589599155989,211.6705203193133,0.004290909090909091
2022-05-13 17:03:30.162442,0.0161921758,144.5729982142857,0.00011200000000000001,0.999005188699617,211.84261813942766,0.004715789473684211
2022-05-13 17:03:30.739175,0.0175569238,143.80205644080417,0.0001220909090909091,1.0832057526082317,210.71295820469138,0.00514066985645933
2022-05-13 17:03:31.324575,0.0189786186,143.57964552957358,0.00013218181818181818,1.170919750991776,210.38705979821285,0.00556555023923445
2022-05-13 17:03:31.906524,0.0202441454,142.29111782747603,0.0001422727272727273,1.24899868585848,208.49898190449065,0.00599043062200957
2022-05-13 17:03:32.508481,0.0216260635,141.93717094272074,0.00015236363636363638,1.334258589734889,207.98034401446284,0.00641531100478469
2022-05-13 17:03:33.094096,0.0229951647,141.54829977616117,0.00016245454545454546,1.418727732087881,207.4105316216894,0.006840191387559809
2022-05-13 17:03:33.678459,0.0243860957,141.33142924130664,0.00017254545454545455,1.504543702917641,207.09275152119795,0.007265071770334928
2022-05-13 17:03:34.271385,0.0257890165,141.20417197610752,0.00018263636363636363,1.5910994058599608,206.90628162315318,0.007689952153110048
2022-05-13 17:03:34.837919,0.0271891442,141.07574820754715,0.00019272727272727274,1.6774827835121515,206.7181024493158,0.008114832535885168
2022-05-13 17:03:35.456630,0.0286042726,141.03406481398477,0.00020281818181818183,1.7647916561267996,206.6570238292812,0.008539712918660288
2022-05-13 17:03:36.036285,0.0300854118,141.3063748078565,0.00021290909090909091,1.8561731828754404,207.05603929385518,0.008964593301435406
2022-05-13 17:03:36.614902,0.0313023464,140.36926636771298,0.00022300000000000003,1.9312541352270136,205.6828955678994,0.009389473684210527
2022-05-13 17:03:37.192261,0.0326720544,140.16872012480496,0.0002330909090909091,2.0157607151891317,205.38903543024983,0.009814354066985647
2022-05-13 17:03:37.765985,0.0338779218,139.31108029906542,0.0002431818181818182,2.0901588568819682,204.13233695716417,0.010239234449760767
2022-05-13 17:03:38.348549,0.0352337593,139.11390965541995,0.0002532727272727273,2.173809671588014,203.8434230805343,0.010664114832535886
2022-05-13 17:03:38.916302,0.0365631281,138.8313459095616,0.0002633636363636364,2.2558274526014452,203.42938280708577,0.011088995215311006
2022-05-13 17:03:39.488166,0.0380057542,138.98380857712763,0.0002734545454545455,2.3448328449004525,203.65278614702234,0.011513875598086126
2022-05-13 17:03:40.225948,0.0392114743,138.28990615581912,0.0002835454545454546,2.419221898656861,202.63601187050492,0.011938755980861247
2022-05-13 17:03:40.826413,0.0404182128,137.6471643343653,0.0002936363636363637,2.493673784419094,201.69420315154431,0.012363636363636367
2022-05-13 17:03:41.406380,0.0416669037,137.18525612092185,0.0003037272727272728,2.5707139983835443,201.0173696730622,0.012788516746411486
2022-05-13 17:03:41.988051,0.0428566395,136.56518960023172,0.00031381818181818187,2.644116872219789,200.1087870415469,0.013213397129186604
2022-05-13 17:03:42.612981,0.0441216623,136.21619009261858,0.00032390909090909096,2.722164711906863,199.59739853653323,0.013638277511961724
2022-05-13 17:03:43.217712,0.0453762188,135.85694251497003,0.00033400000000000004,2.799566814533295,199.07099354840045,0.014063157894736843
2022-05-13 17:03:43.802439,0.0465904449,135.40155717305151,0.0003440909090909091,2.8744806611427483,198.40371802471412,0.014488038277511963
2022-05-13 17:03:44.371649,0.0477923587,134.9373577258727,0.0003541818181818182,2.9486348784264855,197.72352720454808,0.014912918660287083
2022-05-13 17:03:44.938018,0.0489554374,134.3922663838283,0.0003642727272727273,3.0203930948958253,196.92480560058254,0.015337799043062202
2022-05-13 17:03:45.509811,0.0503688893,134.54535752792614,0.00037436363636363643,3.1075985328504534,197.14912984632852,0.015762679425837322
2022-05-13 17:03:46.101779,0.0516769578,134.41630073303378,0.0003844545454545455,3.188302153834764,196.96002309986568,0.01618755980861244
2022-05-13 17:03:46.673441,0.05290914,134.10150691244237,0.0003945454545454546,3.264323834085006,196.49875614163773,0.01661244019138756
2022-05-13 17:03:47.239427,0.0540998669,133.69996313188045,0.0004046363636363637,3.337787855604845,195.91037458475975,0.01703732057416268
2022-05-13 17:03:47.817994,0.0552926863,133.32300510740902,0.0004147272727272728,3.411380977647255,195.35801850292532,0.0174622009569378
2022-05-13 17:03:48.412303,0.0565237155,133.05389910121977,0.00042481818181818186,3.487331521504415,194.96369783715565,0.01788708133971292
2022-05-13 17:03:48.989930,0.0576997886,132.67091860367893,0.00043490909090909094,3.559891450676506,194.4025170337034,0.01831196172248804
2022-05-13 17:03:49.558245,0.0588896783,132.33635573033706,0.0004450000000000001,3.6333038196479586,193.91228250930112,0.018736842105263163
2022-05-13 17:03:50.129535,0.0600508477,131.95352071514182,0.00045509090909090917,3.704944238445735,193.3513148809325,0.01916172248803828
2022-05-13 17:03:50.734107,0.0611777085,131.51354182137968,0.00046518181818181825,3.774467926926328,192.70661440482766,0.0195866028708134
2022-05-13 17:03:51.324292,0.0622630709,131.0049311208875,0.00047527272727272734,3.8414312975450855,191.96134783543488,0.02001148325358852
2022-05-13 17:03:51.894240,0.0632363247,130.28649029780857,0.0004853636363636364,3.9014779279751735,190.90861747209476,0.020436363636363638
2022-05-13 17:03:52.478773,0.0644982897,130.1800342568807,0.0004954545454545456,3.9793371112331344,190.7526275797534,0.02086124401913876
2022-05-13 17:03:53.060268,0.0656525187,129.8647196007912,0.0005055454545454546,4.050549329664431,190.29059744197673,0.021286124401913877
2022-05-13 17:03:53.631102,0.0667577289,129.46668157616358,0.0005156363636363637,4.118737245732125,189.70735286451293,0.021711004784689
2022-05-13 17:03:54.202210,0.0678456748,129.0510846965243,0.0005257272727272728,4.1858600099948795,189.09837932062288,0.022135885167464116
2022-05-13 17:03:54.771980,0.068932064,128.64823617237866,0.0005358181818181819,4.252886730872455,188.50808592474192,0.022560765550239236
