Name,Thickness [cm],Area [cm2],Experiment,Start Date,End Date,Min Temperature [K],Avg Temperature [K],Max Temperature [K],Min Current [A/cm2],Avg Current [A/cm2],Max Current [A/cm2],Min Restivity [𝛀 cm],Avg Restivity [𝛀 cm],Max Restivity [𝛀 cm],Min Electric Field [V/cm],Avg Electric Field [V/cm],Max Electric Field [V/cm],Oscillation,Oscillation val
CA12X2,0.02376,0.04807,CA12X2_current_from_0.1e-6_to_1.5e-6A-20220317150657,2022-03-17 14:37:25.797876,2022-03-17 14:39:09.842230,127.7438924659121,128.9964164427572,130.0201022371182,2.0802995631370915e-06,1.6495304616794114e-05,3.0910309670451134e-05,14222521.85115001,24806855.245354623,38569459.872906536,32.19194604377104,346.6466874715164,504.7230092592593,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_300e-9_to_10000e-9A_flipped-20220315161917,2022-03-15 16:16:47.456874,2022-03-15 16:19:05.441562,113.48122453754874,113.48340912411199,113.48457630200946,6.240898689411275e-06,0.00010611629084689205,0.00020599168300437285,20017830.62630452,20612653.88312919,70366774.50308643,166.92395202020202,2135.312182642928,4133.849385521886,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-9_to_10e-9A_flipped-20220315155235,2022-03-15 15:49:11.010296,2022-03-15 15:52:19.794758,113.45980573102733,113.46232819905514,113.464464448826,2.0802995631370917e-08,1.1347088526202319e-07,2.0613877489267547e-07,-42333786.45355903,1808466595.5148118,4714311895.37037,-1.2809739267676767,201.44560375472741,504.3277693602694,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-9_to_1000e-9A_flipped-20220315170952,2022-03-15 16:20:07.901023,2022-03-15 17:09:27.506288,113.42244874233647,113.47060542191866,113.48469020349191,2.0802995631370917e-08,1.0401497815685458e-05,2.0782192635739542e-05,19821761.594109874,46082939.948987715,2178659231.1574078,1.9175741245791247,243.6515119804232,500.14910774410777,True,100
CA12X2,0.023759999999999996,0.04807,CA12X2_current_from_1e-3_to_51e-3A-20220307133237,2022-03-07 10:09:15.414212,2022-03-07 13:30:59.346143,287.91588549380265,287.98229255168576,288.14116898511537,0.02080299563137092,0.5302641131343321,1.0397252306372933,139.68660860833018,731.0596612857228,3294.032523305556,68.5257441919192,198.57197071566003,255.8203422138047,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_200e-9_to_300e-9A_flipped-20220315161234,2022-03-15 16:07:52.477063,2022-03-15 16:12:09.880928,113.47633863504456,113.47856943609689,113.47994635313779,4.160599126274183e-06,5.190242344392542e-06,6.2198855625109e-06,20104770.980410747,44864519.59739916,91887008.46967594,84.30489814814815,226.3360563505424,432.03391414141413,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_100e-9_to_200e-9A-20220315152213,2022-03-15 15:19:48.303211,2022-03-15 15:21:59.284143,113.44438044032266,113.4470336731785,113.44830055072204,2.0802995631370915e-06,3.1099427812554505e-06,4.139585999373809e-06,19911229.091493055,62533043.3506172,110650091.82333334,42.474348484848484,192.7987331012142,383.3996856060606,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-9_to_10e-9A-20220315153228,2022-03-15 15:29:50.843766,2022-03-15 15:31:25.795339,113.43608496355498,113.43696702903571,113.43793137951005,2.0802995631370917e-08,1.1347088526202319e-07,2.0613877489267547e-07,-27365943.515200615,1820239609.2249444,4712877547.025035,-0.931571351010101,203.1059974760186,504.57023148148147,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-9_to_10e-9A-20220315151857,2022-03-15 15:16:42.425467,2022-03-15 15:18:30.146044,113.44219279182313,113.4434834817388,113.44435184366768,2.0802995631370917e-08,1.1347088526202319e-07,2.0613877489267547e-07,-46382708.87623457,1877558113.3055434,4806089919.175925,-1.3157717592592593,199.59149234338759,503.11421296296294,True,100
CA12X2,0.023759999999999996,0.04807,CA12X2_current_from_1e-3_to_100e-3A_flipped-20220309102728_a,2022-03-09 10:24:28.267495,2022-03-09 10:27:10.949094,288.1234514551118,288.2045962022032,288.31832034788226,0.02080299563137092,1.0295360082872342,2.0382690209430976,65.51259750688514,785.7096596345921,12709.129066041667,122.49713783670035,189.5014780414691,408.6426148989899,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_10e-9_to_100e-9A-20220315151525,2022-03-15 15:12:34.349389,2022-03-15 15:15:05.533926,113.44290294449021,113.4453919817824,113.45031754958396,2.0802995631370918e-07,1.1347088526202317e-06,2.0613877489267543e-06,20229115.776886147,138389544.23700354,1409971053.0221195,5.856944991582492,101.7919275660647,503.08811026936024,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-6_to_4e-6A-20220317143330,2022-03-17 14:31:47.518529,2022-03-17 14:33:07.344964,136.64876660950597,137.6641287221753,138.97050862539743,2.0802995631370915e-05,5.169229217492168e-05,8.258158871847242e-05,9736196.133670634,11021428.884071812,17062689.60763889,216.88414983164984,543.9579606672788,832.9602609427609,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-5_to_20e-3A-20220307165146_a,2022-03-07 15:30:56.025613,2022-03-07 16:51:46.530985,173.63699430655558,183.62408371354192,190.1078224595091,0.0002080299563137092,0.20771728603868858,0.4152265421210634,940.4061857834521,43967.15008639948,2485829.9340925924,390.48160871212116,1165.2446874350553,4029.212516414141,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-6_to_2e-6A-20220317143643,2022-03-17 14:34:35.050780,2022-03-17 14:36:22.511182,131.53227863929484,132.69711817311162,134.22723632910095,2.0802995631370915e-05,3.10994278125545e-05,4.139585999373809e-05,12455290.928567862,13867183.909197092,22264745.156603772,267.96629082491586,421.35036659099416,522.0613804713804,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_200e-9_to_300e-9A-20220315152513,2022-03-15 15:22:43.215606,2022-03-15 15:25:00.096545,113.44031779363027,113.44749363867332,113.45139706028124,4.160599126274183e-06,5.190242344392542e-06,6.2198855625109e-06,20167013.723911803,45464935.06220073,92466925.98148149,84.37687079124579,229.67731943594188,432.4845496632996,True,100
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-5_to_2e-3A-20220308125056_a,2022-03-08 12:43:54.362134,2022-03-08 12:50:29.058179,292.8939406126432,292.91095420096593,292.94399470526935,0.0002080299563137092,0.020484582432931563,0.04076113490954942,3617.9038479242136,4848.316630816463,7769.262505680556,1.616239339646465,87.13198948396379,147.46986683501683,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_1e-5_to_2e-3A-20220308130534_a,2022-03-08 12:51:55.449410,2022-03-08 13:05:17.071069,292.9590596186952,292.9822274875071,292.994797845915,0.0002080299563137092,0.020484582432931563,0.04076113490954942,3572.7769077962084,4751.632278923282,6862.809530171296,1.4276699667508417,86.36391894498557,145.81691755050505,False,0
CA12X2,0.023760000000000003,0.04807,CA12X2_current_from_1e-5_to_2e-3A-20220308155425_a,2022-03-08 15:37:26.027320,2022-03-08 15:53:44.784166,247.696378107125,247.99448022349736,248.3036047062398,0.0002080299563137092,0.018607123870281763,0.03700621778424982,13605.67650770352,21722.70671881636,47117.70618981481,9.80189436026936,310.7685795828657,503.49462794612793,False,0
CA12X2,0.02376,0.04807,CA12X2_current_from_300e-9_to_1000e-9A-20220315152902,2022-03-15 15:26:08.235481,2022-03-15 15:28:47.066661,113.44858460867538,113.45233045755224,113.45395356174134,6.240898689411275e-06,1.3448401216239784e-05,2.065590374306829e-05,20146416.617160432,20659369.2056532,70090508.22839506,128.8343261784512,274.1762067773696,437.4277609427609,False,0
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-5_to_6e-5A-20220429143056,2022-04-29 14:23:06.841086,2022-04-29 14:30:29.486733,177.58711651529896,178.12069465286277,178.70448557113926,0.0008012820512820514,0.002753122945430638,0.004704963839579225,313125.21685871243,352859.0813629189,394481.6022193548,316.0910274193549,942.2005924110837,1473.2428225806452,False,0
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-8_to_35e-8A-20220429161303,2022-04-29 15:32:01.508624,2022-04-29 16:12:25.958322,106.83767792084242,107.17486553008978,107.48284024865957,8.012820512820513e-07,1.4285483035483036e-05,2.776968401968402e-05,9748888.189535053,46424946.75494108,234212918.57967132,41.232014516129034,379.21281860948193,941.6330241935485,True,100
CA12_01_A,0.012400000000000001,0.01248,CA12_01_A_current_from_1e-6_to_10e-6A-20220429144153,2022-04-29 14:32:05.743818,2022-04-29 14:39:13.143607,155.0600729248698,155.43480926978472,155.83750301806361,8.012820512820513e-05,0.00043145956607495067,0.0007827909270216964,1476648.1860623832,1698394.6002004673,1893417.7532903224,151.71616612903225,704.3846460090984,1156.8784758064517,False,0
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-9_to_30e-8A-20220429165618,2022-04-29 16:54:13.948102,2022-04-29 16:56:08.174061,95.1267688140538,95.17312001353062,95.22021090939349,8.012820512820514e-08,1.1938293188293188e-05,2.379645817145817e-05,9853098.63200881,54300846.32799684,598737043.8689231,4.195737612903226,347.65068774959275,917.3540080645162,True,100
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-9_to_30e-8A-20220429163858,2022-04-29 16:16:54.844084,2022-04-29 16:38:37.490986,99.19494758874329,99.28431987410575,99.36649179648609,8.012820512820514e-08,1.1756166943022612e-05,2.379645817145817e-05,9936711.14831942,50350172.06542874,477226244.1597057,1.0826802661290322,321.7630444465414,907.3176935483872,True,100
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_0.5e-8_to_30e-8A-20220429161610,2022-04-29 16:14:03.728878,2022-04-29 16:16:01.143831,99.45446138319086,99.54780400115266,99.63478910950214,4.0064102564102567e-07,1.2127244891420149e-05,2.3799695674695673e-05,9661201.620134324,50346399.04329995,474493737.28757167,20.16428185483871,327.9217413002993,934.302185483871,True,100
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-7_to_10e-7A-20220429152836,2022-04-29 15:21:58.467690,2022-04-29 15:28:30.032101,111.36220357960475,112.12485460882387,112.8522818393313,8.012820512820513e-06,4.3706293706293706e-05,7.939976689976689e-05,9391428.983633278,14579264.892673342,108464384.6,89.02475645161292,492.224939850114,948.11525,True,100
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-7_to_10e-7A-20220429152137,2022-04-29 15:15:03.605663,2022-04-29 15:17:09.433148,115.81268596729062,116.09864998669525,116.35134158497408,8.012820512820513e-06,4.3706293706293706e-05,7.939976689976689e-05,8964015.57038177,17007032.43594215,74611514.36129032,124.69948870967742,515.9235850602802,949.5442741935485,True,100
CA12_01_A,0.0124,0.01248,CA12_01_A_current_from_1e-7_to_10e-7A-20220429145757,2022-04-29 14:43:05.050116,2022-04-29 14:54:08.105830,136.39580349520986,137.02370127135362,137.67385216382127,8.012820512820513e-06,4.3706293706293706e-05,7.939976689976689e-05,9436122.68018433,9814592.096088516,10202425.505161291,76.1127581451613,426.785338376507,768.3221411290324,False,0
