Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-19 11:15:31.942311,-3.72695316e-06,-3.7269531600000003,1e-06,-4.6586914499999996e-05,-1.106439219375,4.210526315789474e-05
2022-05-19 11:15:32.510474,-3.53422824e-06,-3.53422824,1e-06,-4.4177853e-05,-1.04922400875,4.210526315789474e-05
2022-05-19 11:15:33.112337,-3.75418274e-06,-3.75418274,1e-06,-4.692728425e-05,-1.1145230009375,4.210526315789474e-05
2022-05-19 11:15:33.695959,-3.81075975e-06,-3.81075975,1e-06,-4.7634496875e-05,-1.1313193007812499,4.210526315789474e-05
2022-05-19 11:15:34.282747,-3.83405617e-06,-3.8340561700000007,1e-06,-4.7925702125000006e-05,-1.1382354254687501,4.210526315789474e-05
2022-05-19 11:15:34.886568,-3.73794648e-06,-3.73794648,1e-06,-4.6724331e-05,-1.10970286125,4.210526315789474e-05
2022-05-19 11:15:35.459703,-4.11270625e-06,-4.1127062500000005,1e-06,-5.1408828125e-05,-1.22095966796875,4.210526315789474e-05
2022-05-19 11:15:36.037279,-3.97847448e-06,-3.97847448,1e-06,-4.9730931e-05,-1.18110961125,4.210526315789474e-05
2022-05-19 11:15:36.641163,-3.71969257e-06,-3.7196925700000003,1e-06,-4.6496157125e-05,-1.10428373171875,4.210526315789474e-05
2022-05-19 11:15:37.274503,-3.45526304e-06,-3.45526304,1e-06,-4.3190788e-05,-1.025781215,4.210526315789474e-05
2022-05-19 11:15:37.857144,-3.81408846e-06,-3.8140884600000002,1e-06,-4.767610575e-05,-1.1323075115624999,4.210526315789474e-05
2022-05-19 11:15:38.439541,-3.93944541e-06,-3.9394454100000003,1e-06,-4.9243067625000004e-05,-1.16952285609375,4.210526315789474e-05
2022-05-19 11:15:39.017095,-3.80955057e-06,-3.8095505700000003,1e-06,-4.7619382125e-05,-1.13096032546875,4.210526315789474e-05
2022-05-19 11:15:39.588480,-3.60774906e-06,-3.60774906,1e-06,-4.5096863249999996e-05,-1.0710505021874999,4.210526315789474e-05
2022-05-19 11:15:40.371907,-3.60603461e-06,-3.60603461,1e-06,-4.5075432625e-05,-1.07054152484375,4.210526315789474e-05
2022-05-19 11:15:40.963172,-3.84575583e-06,-3.84575583,1e-06,-4.8071947874999995e-05,-1.1417087620312498,4.210526315789474e-05
2022-05-19 11:15:41.539869,-3.76356282e-06,-3.76356282,1e-06,-4.704453525e-05,-1.1173077121875,4.210526315789474e-05
2022-05-19 11:15:42.109302,-3.68500041e-06,-3.6850004100000002,1e-06,-4.6062505124999995e-05,-1.0939844967187498,4.210526315789474e-05
2022-05-19 11:15:42.689515,-4.92979706e-06,-4.92979706,1e-06,-6.162246324999999e-05,-1.4635335021874998,4.210526315789474e-05
2022-05-19 11:15:43.273185,-5.23436512e-06,-5.2343651200000005,1e-06,-6.5429564e-05,-1.5539521449999998,4.210526315789474e-05
2022-05-19 11:15:43.855069,-5.42345952e-06,-5.423459520000001,1e-06,-6.779324400000001e-05,-1.6100895450000001,4.210526315789474e-05
2022-05-19 11:15:44.445177,-5.66106295e-06,-5.661062950000001,1e-06,-7.0763286875e-05,-1.68062806328125,4.210526315789474e-05
2022-05-19 11:15:45.012780,-5.4889114e-06,-5.4889114,1e-06,-6.86113925e-05,-1.629520571875,4.210526315789474e-05
2022-05-19 11:15:45.585067,-5.52612518e-06,-5.52612518,1e-06,-6.907656475e-05,-1.6405684128124998,4.210526315789474e-05
