Datetime,Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2022-05-19 15:38:50.377548,1.29519069e-06,-0.012951906899999999,-0.0001,1.6189883625e-05,-0.0038450973609375,-0.004210526315789474
2022-05-19 15:38:50.973155,1.29246773e-06,-0.013055892297969541,-9.899497487437187e-05,1.6155846625e-05,-0.003875968025959707,-0.004168209468394605
2022-05-19 15:38:51.556390,1.16519459e-06,-0.011890960174871793,-9.798994974874372e-05,1.4564932375e-05,-0.0035301288019150634,-0.004125892620999736
2022-05-19 15:38:52.166633,1.13120824e-06,-0.011663753355440414,-9.698492462311559e-05,1.4140103e-05,-0.003462676777396373,-0.004083575773604867
2022-05-19 15:38:52.754008,1.1902057e-06,-0.01240057247643979,-9.597989949748744e-05,1.487757125e-05,-0.0036814199539430626,-0.004041258926209997
2022-05-19 15:38:53.339568,1.16327866e-06,-0.012248277954497355,-9.49748743718593e-05,1.454098325e-05,-0.003636207517741402,-0.003998942078815128
2022-05-19 15:38:53.920452,1.32806814e-06,-0.014132917639572192,-9.396984924623117e-05,1.6600851750000002e-05,-0.004195709924247995,-0.00395662523142026
2022-05-19 15:38:54.500253,1.18546574e-06,-0.012751766608648648,-9.296482412060302e-05,1.481832175e-05,-0.003785680711942567,-0.0039143083840253905
2022-05-19 15:38:55.075569,1.07463119e-06,-0.01168588015355191,-9.195979899497488e-05,1.3432889874999998e-05,-0.0034692456705857234,-0.0038719915366305212
2022-05-19 15:38:55.651636,1.17507815e-06,-0.01291936750552486,-9.095477386934673e-05,1.4688476875e-05,-0.003835437228202693,-0.003829674689235652
2022-05-19 15:38:56.237881,1.12828371e-06,-0.012543489289944134,-8.99497487437186e-05,1.4103546375e-05,-0.003723848382952165,-0.003787357841840783
2022-05-19 15:38:56.817545,1.29266981e-06,-0.01453340633841808,-8.894472361809045e-05,1.6158372625000002e-05,-0.0043146050067178685,-0.0037450409944459135
2022-05-19 15:38:57.400165,1.20482914e-06,-0.013700628506285712,-8.793969849246232e-05,1.506036425e-05,-0.004067374087803571,-0.0037027241470510446
2022-05-19 15:38:57.990320,1.2504135e-06,-0.014383369161849709,-8.693467336683418e-05,1.5630168749999998e-05,-0.004270062719924132,-0.003660407299656176
2022-05-19 15:38:58.590116,1.23810976e-06,-0.014408411826900586,-8.592964824120603e-05,1.5476372e-05,-0.004277497261111111,-0.0036180904522613066
2022-05-19 15:38:59.171240,1.25253136e-06,-0.01474874204970414,-8.49246231155779e-05,1.5656642e-05,-0.004378532796005917,-0.0035757736048664377
2022-05-19 15:38:59.755004,1.05395698e-06,-0.01255912808502994,-8.391959798994975e-05,1.3174462249999999e-05,-0.003728491150243263,-0.0035334567574715685
2022-05-19 15:39:00.345322,1.21249346e-06,-0.014623405972121212,-8.291457286432161e-05,1.515616825e-05,-0.004341323647973485,-0.003491139910076699
2022-05-19 15:39:00.926985,1.2520268e-06,-0.015285480564417177,-8.190954773869348e-05,1.5650335e-05,-0.0045378770425613495,-0.0034488230626818304
2022-05-19 15:39:01.514996,1.0785642e-06,-0.01333132147826087,-8.090452261306533e-05,1.3482052500000001e-05,-0.003957736063858696,-0.003406506215286961
2022-05-19 15:39:02.087942,1.26261609e-06,-0.01580255357924528,-7.989949748743719e-05,1.5782701125e-05,-0.004691383093838443,-0.0033641893678920923
2022-05-19 15:39:02.667267,1.20966965e-06,-0.015332755436305733,-7.889447236180904e-05,1.5120870625e-05,-0.004551911770153265,-0.003321872520497223
2022-05-19 15:39:03.267095,1.27613003e-06,-0.01638386296580645,-7.788944723618091e-05,1.5951625375e-05,-0.004863959317973789,-0.003279555673102354
2022-05-19 15:39:03.856931,1.24426191e-06,-0.016183537260784312,-7.688442211055277e-05,1.5553273875e-05,-0.004804487624295342,-0.0032372388257074854
2022-05-19 15:39:04.441215,1.23750493e-06,-0.016308839805960262,-7.587939698492463e-05,1.5468811624999998e-05,-0.004841686817394453,-0.0031949219783126157
2022-05-19 15:39:05.022783,1.30083898e-06,-0.017373621276510067,-7.487437185929649e-05,1.626048725e-05,-0.005157793816463926,-0.003152605130917747
2022-05-19 15:39:05.608196,1.18425593e-06,-0.016031763950340137,-7.386934673366834e-05,1.4803199125000001e-05,-0.004759429922757228,-0.0031102882835228776
2022-05-19 15:39:06.188261,1.22610884e-06,-0.01682728683862069,-7.28643216080402e-05,1.53263605e-05,-0.004995600780215517,-0.0030679714361280088
2022-05-19 15:39:06.778339,1.21824251e-06,-0.016953164999300697,-7.185929648241207e-05,1.5228031375e-05,-0.005032970859167395,-0.00302565458873314
2022-05-19 15:39:07.352123,1.19988774e-06,-0.016934585834042552,-7.085427135678392e-05,1.4998596749999998e-05,-0.005027455169481382,-0.0029833377413382703
2022-05-19 15:39:07.931835,1.23841248e-06,-0.017729790181294964,-6.984924623115579e-05,1.5480156e-05,-0.0052635314600719425,-0.0029410208939434014
2022-05-19 15:39:08.516413,1.1637832e-06,-0.01690458808759124,-6.884422110552764e-05,1.454729e-05,-0.005018549588503649,-0.002898704046548532
2022-05-19 15:39:09.101027,1.24567371e-06,-0.018362153206666666,-6.78391959798995e-05,1.5570921375e-05,-0.005451264233229166,-0.0028563871991536633
2022-05-19 15:39:09.683330,1.26382678e-06,-0.01890988941503759,-6.683417085427137e-05,1.579783475e-05,-0.005613873420089285,-0.0028140703517587945
2022-05-19 15:39:10.259343,1.20815737e-06,-0.018352924933587787,-6.582914572864322e-05,1.5101967125000001e-05,-0.005448524589658874,-0.002771753504363925
2022-05-19 15:39:10.835852,1.24194224e-06,-0.01915864385736434,-6.482412060301508e-05,1.5524278e-05,-0.005687722395155038,-0.002729436656969056
2022-05-19 15:39:11.422597,1.21572114e-06,-0.01904948872913386,-6.381909547738694e-05,1.5196514250000002e-05,-0.005655316966461614,-0.0026871198095741867
2022-05-19 15:39:12.163395,1.21662883e-06,-0.019368730973599996,-6.28140703517588e-05,1.5207860374999998e-05,-0.005750092007787499,-0.002644802962179318
2022-05-19 15:39:12.745319,1.25011115e-06,-0.020225375516260156,-6.180904522613067e-05,1.5626389375e-05,-0.006004408356389734,-0.002602486114784449
2022-05-19 15:39:13.324534,1.2632217e-06,-0.02077529903305785,-6.0804020100502516e-05,1.579027125e-05,-0.0061676669004390484,-0.00256016926738958
2022-05-19 15:39:13.895316,1.21168716e-06,-0.02026266763361344,-5.979899497487438e-05,1.51460895e-05,-0.006015479453728992,-0.0025178524199947106
2022-05-19 15:39:14.504669,1.31193244e-06,-0.022314064577777775,-5.879396984924624e-05,1.63991555e-05,-0.006624487921527776,-0.0024755355725998417
2022-05-19 15:39:15.101702,1.18112949e-06,-0.020438675522608692,-5.77889447236181e-05,1.4764118625e-05,-0.006067731795774456,-0.0024332187252049725
2022-05-19 15:39:15.686251,1.26806321e-06,-0.022331378653982298,-5.6783919597989955e-05,1.5850790125e-05,-0.006629628037900995,-0.002390901877810103
2022-05-19 15:39:16.269548,1.27492104e-06,-0.022856692518918916,-5.5778894472361813e-05,1.5936512999999998e-05,-0.0067855805915540525,-0.0023485850304152344
2022-05-19 15:39:16.844411,1.29852004e-06,-0.02370692550091743,-5.477386934673367e-05,1.62315005e-05,-0.007037993508084862,-0.002306268183020365
2022-05-19 15:39:17.423981,1.25515436e-06,-0.02334352501308411,-5.3768844221105536e-05,1.56894295e-05,-0.006930108988259345,-0.0022639513356254963
2022-05-19 15:39:18.018479,1.16297707e-06,-0.022041184469523807,-5.2763819095477394e-05,1.4537213375e-05,-0.00654347663938988,-0.002221634488230627
2022-05-19 15:39:18.607899,1.22721879e-06,-0.023710343612621358,-5.175879396984925e-05,1.5340234875e-05,-0.007039008259996965,-0.0021793176408357578
2022-05-19 15:39:19.194595,1.10549232e-06,-0.021781482344554452,-5.075376884422111e-05,1.3818654e-05,-0.0064663775710396025,-0.002137000793440889
2022-05-19 15:39:19.781036,1.25959105e-06,-0.025319052419191915,-4.974874371859297e-05,1.5744888125e-05,-0.0075165936869476,-0.0020946839460460197
2022-05-19 15:39:20.382887,1.29287168e-06,-0.02652386230103092,-4.8743718592964833e-05,1.6160896e-05,-0.007874271620618555,-0.002052367098651151
2022-05-19 15:39:20.980068,1.28772831e-06,-0.026974519335789468,-4.773869346733669e-05,1.6096603875e-05,-0.008008060427812498,-0.0020100502512562816
2022-05-19 15:39:45.330466,1.23891689e-06,-0.02709279792417582,-4.572864321608041e-05,1.5486461124999998e-05,-0.008043174383739695,-0.0019254165564665435
2022-05-19 15:39:45.920980,1.20785514e-06,-0.027007098074157302,-4.4723618090452266e-05,1.509818925e-05,-0.008017732240765449,-0.0018830997090716743
2022-05-19 15:39:46.506565,1.25233017e-06,-0.0286452533137931,-4.3718592964824124e-05,1.5654127125e-05,-0.008504059577532327,-0.0018407828616768052
2022-05-19 15:39:47.088837,1.24325363e-06,-0.02910676145529411,-4.271356783919599e-05,1.5540670374999998e-05,-0.008641069807040437,-0.0017984660142819364
2022-05-19 15:39:47.672456,1.21894868e-06,-0.0292253960626506,-4.1708542713567847e-05,1.5236858500000001e-05,-0.008676289456099398,-0.0017561491668870671
2022-05-19 15:39:48.260469,1.26533987e-06,-0.031086744954320983,-4.0703517587939705e-05,1.5816748375e-05,-0.009228877408314042,-0.001713832319492198
2022-05-19 15:39:48.859652,1.17175069e-06,-0.029516251558227846,-3.969849246231156e-05,1.4646883625e-05,-0.008762637181348891,-0.0016715154720973288
2022-05-19 15:39:49.484063,1.21672969e-06,-0.03144535172857143,-3.869346733668342e-05,1.5209121125e-05,-0.009335338794419641,-0.0016291986247024598
2022-05-19 15:39:50.070997,1.2839969e-06,-0.03406871774666666,-3.7688442211055286e-05,1.604996125e-05,-0.010114150581041663,-0.001586881777307591
2022-05-19 15:39:50.650823,1.24315249e-06,-0.03388867746712329,-3.668341708542714e-05,1.5539406125e-05,-0.010060701123052226,-0.0015445649299127215
2022-05-19 15:39:51.232087,1.20160213e-06,-0.033678707587323935,-3.5678391959799e-05,1.5020026624999999e-05,-0.009998366314986793,-0.0015022480825178527
2022-05-19 15:39:51.830496,1.23437851e-06,-0.03560019181014491,-3.4673366834170867e-05,1.5429731375e-05,-0.010568806943636771,-0.0014599312351229838
2022-05-19 15:39:52.442890,1.17517933e-06,-0.03490458009999999,-3.366834170854272e-05,1.4689741624999999e-05,-0.010362297217187498,-0.0014176143877281144
2022-05-19 15:39:53.058566,1.22278071e-06,-0.037435901736923065,-3.266331658291458e-05,1.5284758875e-05,-0.011113783328149036,-0.0013752975403332455
2022-05-19 15:39:53.640204,1.20079543e-06,-0.03792988739206349,-3.1658291457286434e-05,1.5009942875e-05,-0.01126043531951885,-0.001332980692938376
2022-05-19 15:39:54.220592,1.19776992e-06,-0.039074789193442615,-3.06532663316583e-05,1.4972124e-05,-0.011600328041803276,-0.0012906638455435072
2022-05-19 15:39:54.792735,1.15016854e-06,-0.03879382024745761,-2.9648241206030164e-05,1.437710675e-05,-0.011516915385963979,-0.0012483469981486384
2022-05-19 15:39:55.381835,1.2429509e-06,-0.043394250719298234,-2.8643216080402015e-05,1.553688625e-05,-0.012882668182291664,-0.0012060301507537691
