Temperature,Resistance,Voltage
291.6003709676058,203.15639819999998,0.002031563982
291.5947582465296,203.17207,0.0020317207
291.5905486796491,203.1928211,0.002031928211
291.5819309037649,203.19850439999993,0.0020319850439999994
291.54052283909186,203.30781859999996,0.002033078186
291.46422745652313,203.49396579999998,0.002034939658
291.3650984693459,203.76720309999996,0.002037672031
291.2541049331443,204.11498570000003,0.0020411498570000004
291.0751132407222,213.63803359999994,0.0021363803359999997
290.61272218979906,216.3343766,0.0021633437660000003
289.9475481433297,217.21853079999997,0.0021721853079999997
289.183587281687,218.56749959999996,0.002185674996
288.37182125087975,221.42960779999996,0.002214296078
287.4011775225916,240.68147900000002,0.0024068147900000005
286.1492269486969,243.41619449999996,0.002434161945
284.8048348290957,246.10337589999997,0.002461033759
283.43619395711374,249.71617379999998,0.002497161738
281.9269484961371,292.8608292999999,0.0029286082929999993
279.9152460647916,314.6397854,0.003146397854
277.5806665550939,324.2375518,0.0032423755180000006
275.11848769260286,334.4549777,0.003344549777
272.58857149486846,343.7896064,0.0034378960640000004
270.0508532245357,356.36633539999997,0.003563663354
267.51926998460357,368.28599219999995,0.003682859922
265.01375555499465,382.262939,0.0038226293900000007
262.5002946141984,437.33934809999994,0.004373393481
259.7942098575256,513.5487561,0.005135487561
256.87971168389345,546.7536185000001,0.005467536185000002
253.9005901162174,570.8186998,0.005708186998
250.9207609883727,595.7877907999999,0.005957877908
248.0055840649468,626.9255256,0.006269255256
245.13147005212954,667.9416423,0.006679416423000001
242.30076760095366,701.9359391,0.007019359391000001
239.49810113497924,820.4549466000001,0.008204549466000001
236.7502296779623,888.7734115999998,0.008887734115999999
234.0940600553883,971.9917683999998,0.009719917683999999
231.19947036004424,1241.7471420000002,0.012417471420000003
228.4815971423609,1385.0645129999998,0.01385064513
225.80633083934526,1520.613014,0.015206130140000001
223.18274987825558,1768.606241,0.01768606241
220.60473452671735,1954.090143,0.01954090143
218.10709019246647,2325.3097019999996,0.02325309702
215.62565668193474,3757.6118850000003,0.037576118850000007
213.12501792851748,4755.1407819999995,0.04755140782
210.6491301972572,5484.841291999999,0.05484841291999999
208.2172673380022,6383.453401,0.06383453401
205.8440612438182,6568.698106999999,0.06568698107
203.52814173566554,8405.758322,0.08405758322
201.29232660623722,8264.797545999998,0.08264797546
199.13574779132693,9496.038337,0.09496038337
197.0307462326066,11051.321311999998,0.11051321312
194.9818005978278,13947.287059999999,0.1394728706
193.08565747961092,16483.253279999997,0.1648325328
191.24291743326074,19245.86917,0.19245869170000002
189.41443866941168,20644.89852,0.2064489852
187.53543029108866,23151.836369999997,0.2315183637
185.5486777243571,26382.6325,0.26382632500000003
183.52629345036544,28026.115689999995,0.2802611569
181.5267535875387,31523.57345,0.31523573450000003
179.62927668413965,32152.319009999996,0.32152319009999997
177.8404675042319,38361.79952999999,0.38361799529999996
176.05754379569854,41722.90927,0.41722909269999997
174.29631708350368,45962.36963999998,0.4596236963999999
172.57296133487796,52580.29256999999,0.5258029257
170.91546095984782,57827.64607,0.5782764607
169.3223309524703,62097.12537999999,0.6209712538
167.767311612936,69101.91746999999,0.6910191747
166.26083395588063,74482.16777999999,0.7448216778
164.7793011963934,88062.99664999999,0.8806299664999999
163.28341360049362,96872.94119,0.9687294119000001
161.7998250918321,102658.57492,1.0265857492000001
160.33391733231267,114432.41898,1.1443241898
158.82041260039836,126014.31619999997,1.2601431619999999
157.41638722262292,138967.9969,1.3896799690000001
156.0548861772333,142312.57929999998,1.423125793
154.72299374168674,148638.4975,1.486384975
153.41270528386195,177451.81949999998,1.774518195
152.09014836654373,196232.0853,1.9623208530000003
150.77371413998102,238309.24499999997,2.38309245
149.47533604978244,253916.43209999998,2.539164321
142.3269754984877,327887.06409999996,3.278870641
117.65879376415077,369996.2416,3.6999624160000004
110.32243568956014,366649.7081,3.666497081
125.3863823598762,367256.82619999995,3.672568262
118.03288077359369,367410.12769999995,3.6741012769999997
116.95317931489235,369427.63859999995,3.694276386
126.48072004022956,366602.2025,3.666022025
216.2765061637502,369062.5243,3.6906252430000004
267.39685496273927,369478.2413,3.694782413
307.222279725728,361854.0012,3.6185400120000004
348.88820998555764,74099.914876,0.7409991487600001
