Datetime,Temperature [K],Voltage [V],Resistance [𝛀],Current Source [A],Electric Field [V/cm],Restivity [𝛀 cm],Current Density [A/cm2]
2023-06-09 10:37:37.357451,160.3534548456865,-3.14661021e-05,-inf,0.0,-0.000605117348076923,-inf,0.0
2023-06-09 10:37:37.982141,160.34812282142335,-3.09711389e-05,-0.61632566411,5.0251256281407036e-05,-0.0005955988250000001,-1.0548650789575,0.0005646208570944611
2023-06-09 10:37:38.597278,160.34273664125476,-3.04436017e-05,-0.30291383691499996,0.00010050251256281407,-0.0005854538788461538,-0.5184486824122115,0.0011292417141889222
2023-06-09 10:37:39.199663,160.33713750427472,-2.99488402e-05,-0.1986606399933333,0.00015075376884422112,-0.0005759392346153847,-0.3400153261424359,0.0016938625712833834
2023-06-09 10:37:39.829161,160.3314851023089,-2.94587177e-05,-0.1465571205575,0.00020100502512562814,-0.0005665138019230769,-0.25083814864649034,0.0022584834283778444
2023-06-09 10:37:40.453871,160.32583266658435,-2.89642587e-05,-0.11527774962599999,0.0002512562814070352,-0.0005570049750000001,-0.1973023022445,0.002823104285472306
2023-06-09 10:37:41.082904,160.3203935744081,-2.84613348e-05,-0.09439676041999999,0.00030150753768844223,-0.0005473333615384616,-0.16156368610346153,0.003387725142566767
2023-06-09 10:37:41.710985,160.31466099955017,-2.79789775e-05,-0.07954023603571428,0.00035175879396984926,-0.0005380572596153846,-0.13613617321497254,0.003952345999661227
2023-06-09 10:37:42.320495,160.30927507627115,-2.74939981e-05,-0.06839132027375,0.0004020100502512563,-0.0005287307326923077,-0.11705437508391826,0.004516966856755689
2023-06-09 10:37:42.946576,160.30324897908864,-2.70031696e-05,-0.05970700833777778,0.0004522613065326633,-0.0005192917230769232,-0.10219084119350427,0.00508158771385015
2023-06-09 10:37:43.585821,160.29796945834605,-2.65020545e-05,-0.05273908845499999,0.0005025125628140704,-0.0005096548942307693,-0.09026497831721153,0.005646208570944612
2023-06-09 10:37:44.198812,160.29242329051667,-2.60170751e-05,-0.047067254044545453,0.0005527638190954774,-0.0005003283673076923,-0.08055741557624124,0.006210829428039072
2023-06-09 10:37:44.812030,160.28701084711457,-2.55139444e-05,-0.04231062446333333,0.0006030150753768845,-0.0004906527769230769,-0.07241626110070512,0.006775450285133534
2023-06-09 10:37:45.438226,160.28127806995244,-2.50494372e-05,-0.03834490771384615,0.0006532663316582914,-0.00048171994615384616,-0.06562878435639052,0.007340071142227994
2023-06-09 10:37:46.075357,160.27551841685437,-2.45437839e-05,-0.03488723568642857,0.0007035175879396985,-0.00047199584423076923,-0.059710845694079674,0.007904691999322455
2023-06-09 10:37:46.693827,160.27039889458442,-2.40657631e-05,-0.03192724571266667,0.0007537688442211055,-0.00046280313653846155,-0.05464470900821795,0.008469312856416916
2023-06-09 10:37:47.321080,160.26482617092955,-2.35780608e-05,-0.02932521312,0.0008040201005025126,-0.0004534242461538462,-0.050191230147692306,0.009033933713511378
2023-06-09 10:37:47.947286,160.2588798681226,-2.30737185e-05,-0.027009823420588233,0.0008542713567839197,-0.00044372535576923076,-0.04622835162369909,0.009598554570605839
2023-06-09 10:37:48.565323,160.25320015666784,-2.26033621e-05,-0.02498927254388889,0.0009045226130653266,-0.00043468004038461536,-0.0427701010847329,0.0101631754277003
2023-06-09 10:37:49.186081,160.2480004350125,-2.21178779e-05,-0.023165566853157894,0.0009547738693467337,-0.00042534380576923075,-0.03964875865252024,0.010727796284794762
2023-06-09 10:37:49.784411,160.2426141320516,-2.16386469e-05,-0.021530453665499997,0.0010050251256281408,-0.00041612782500000003,-0.036850199542874995,0.011292417141889223
2023-06-09 10:37:50.400649,160.23725419329264,-2.1147314e-05,-0.020039597552380953,0.0010552763819095478,-0.00040667911538461545,-0.03429854196465202,0.011857037998983683
2023-06-09 10:37:51.009602,160.23176135413377,-2.06664695e-05,-0.018693761047727273,0.0011055276381909548,-0.00039743210576923075,-0.031995091023994754,0.012421658856078144
2023-06-09 10:37:51.644141,160.2261615600877,-2.0194197e-05,-0.017472370447826086,0.0011557788944723617,-0.0003883499423076923,-0.02990463403570234,0.012986279713172604
2023-06-09 10:37:52.278858,160.22056173285404,-1.97040743e-05,-0.016337961607083333,0.001206030150753769,-0.0003789245057692308,-0.02796304967366186,0.013550900570267067
2023-06-09 10:37:52.891651,160.21493502952586,-1.92212142e-05,-0.0153000865032,0.001256281407035176,-0.0003696387346153846,-0.026186686515092306,0.014115521427361527
2023-06-09 10:37:53.533311,160.20922865825804,-1.87574129e-05,-0.014356635258076924,0.0013065326633165829,-0.0003607194788461539,-0.02457193342247781,0.014680142284455988
2023-06-09 10:37:54.164194,160.20362873065184,-1.82678953e-05,-0.013464115424814814,0.00135678391959799,-0.0003513056788461539,-0.023044351400163816,0.015244763141550452
2023-06-09 10:37:54.791925,160.1978153649135,-1.77816049e-05,-0.012637640625357143,0.001407035175879397,-0.00034195394038461543,-0.021629807993399728,0.01580938399864491
2023-06-09 10:37:55.407327,160.19229545289065,-1.73070128e-05,-0.011876191542068966,0.001457286432160804,-0.00033282716923076927,-0.020326558600848806,0.016374004855739373
2023-06-09 10:37:56.042415,160.18693522863126,-1.68174952e-05,-0.011155605149333333,0.001507537688442211,-0.0003234133692307692,-0.01909324727482051,0.016938625712833832
2023-06-09 10:37:56.654539,160.18117544785892,-1.63409856e-05,-0.010489858498064516,0.0015577889447236182,-0.0003142497230769231,-0.017953796275533496,0.017503246569928296
2023-06-09 10:37:57.292446,160.17557535390057,-1.58813191e-05,-0.0098761953153125,0.0016080402010050252,-0.0003054099826923077,-0.016903488135823316,0.018067867427022755
2023-06-09 10:37:57.911910,160.16994838254257,-1.53926084e-05,-0.009282209307878788,0.0016582914572864321,-0.0002960117,-0.01588685823848485,0.018632488284117215
2023-06-09 10:37:58.527391,160.1649352180854,-1.49349589e-05,-0.008741343591470588,0.0017085427135678393,-0.0002872107480769231,-0.01496114576232466,0.019197109141211678
2023-06-09 10:37:59.143947,160.15925494173982,-1.44600643e-05,-0.008221579416285714,0.0017587939698492463,-0.0002780781596153846,-0.014071549385565934,0.019761729998306138
2023-06-09 10:37:59.774848,160.15360147585852,-1.39960614e-05,-0.007736711718333333,0.0018090452261306533,-0.0002691550269230769,-0.013241679671762818,0.0203263508554006
2023-06-09 10:38:00.403671,160.14797437350705,-1.35067456e-05,-0.00726443884972973,0.0018592964824120603,-0.0002597451076923077,-0.012433366492806651,0.02089097171249506
2023-06-09 10:38:01.022228,160.14221390758644,-1.30588786e-05,-0.00683872853,0.0019095477386934674,-0.0002511322807692308,-0.011704746907115383,0.021455592569589524
2023-06-09 10:38:01.651200,160.1367737583973,-1.25773281e-05,-0.0064176622869230775,0.001959798994974874,-0.00024187169423076925,-0.01098407583723373,0.02202021342668398
2023-06-09 10:38:02.263935,160.13104006938886,-1.20962818e-05,-0.0060179001954999995,0.0020100502512562816,-0.00023262080384615387,-0.010299867642298077,0.022584834283778447
2023-06-09 10:38:02.891545,160.12570634269622,-1.16424645e-05,-0.005650854720731707,0.0020603015075376886,-0.00022389354807692309,-0.009671655195098498,0.023149455140872906
2023-06-09 10:38:03.495809,160.12061285387577,-1.11686793e-05,-0.005291826620714285,0.0021105527638190956,-0.00021478229423076923,-0.009057164793145604,0.023714075997967366
2023-06-09 10:38:04.112016,160.1151188886435,-1.06830949e-05,-0.004944036942093024,0.0021608040201005025,-0.0002054441326923077,-0.008461909381659213,0.024278696855061826
